403545	7 Jul 20	23:00:00	1	14	0	0	0	0	0	9	25	0	35	43	26	21	49	30	12	15	18	24	26	3	10	11	22	7	20	1	0	3	22	14	9	21	0	0	0	0	0
403560	7 Jul 20	23:15:00	1	14	0	0	0	0	0	0	16	0	29	32	29	28	34	22	20	21	19	16	29	0	0	37	7	21	16	0	0	6	15	32	5	34	0	0	0	0	0
403575	7 Jul 20	23:30:00	1	14	0	0	0	0	0	0	15	0	47	0	25	14	30	22	21	10	13	2	7	6	0	24	0	6	19	0	0	0	9	13	0	31	0	0	0	0	0
403590	7 Jul 20	23:45:00	1	14	0	0	0	0	0	0	16	0	4	0	11	10	14	13	14	11	8	5	0	11	0	7	0	12	2	0	0	2	3	6	1	28	0	0	0	0	0
403605	8 Jul 20	00:00:00	1	14	0	0	0	0	0	0	13	0	2	0	0	2	5	10	8	0	0	0	0	4	0	0	0	8	0	6	0	6	4	4	15	15	0	0	0	0	0
403620	8 Jul 20	00:15:00	1	14	0	0	0	0	0	0	11	0	0	0	0	2	10	12	5	0	0	6	0	0	0	0	19	17	0	0	0	0	7	11	0	34	0	0	0	0	0
403635	8 Jul 20	00:30:00	1	14	0	0	0	0	0	0	1	0	0	0	0	8	1	9	5	0	0	0	0	0	0	0	0	5	0	7	12	0	2	1	0	3	0	0	0	0	0
403650	8 Jul 20	00:45:00	1	14	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	13	0	0	0	0	0	3	0	4	4	0	0	0	0	0	0	0
403665	8 Jul 20	01:00:00	1	14	0	0	0	0	0	0	1	0	0	0	0	0	3	6	0	0	0	0	0	0	21	0	0	4	0	11	1	0	10	0	0	0	0	0	0	0	0
403680	8 Jul 20	01:15:00	1	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	9	13	0	0	0	0	47	0	0	0	0	0
403695	8 Jul 20	01:30:00	1	14	0	0	0	0	0	0	0	0	0	0	0	6	1	4	0	0	0	0	0	13	0	0	0	0	0	1	0	0	2	0	0	19	0	0	0	0	0
403710	8 Jul 20	01:45:00	1	14	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	9	0	0	7	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
403725	8 Jul 20	02:00:00	1	14	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	11	0	0	0	0	43	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0
403740	8 Jul 20	02:15:00	1	14	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	10	2	0	4	0	6	0	0	0	4	27	0	3	0	0	26	0	0	0	0	0
403755	8 Jul 20	02:30:00	1	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	13	5	0	0	14	11	0	0	0	30	41	0	1	0	0	0	0	0	0	0	0
403770	8 Jul 20	02:45:00	1	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	16	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403785	8 Jul 20	03:00:00	1	14	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	21	0	0	0	0	13	2	0	0	0	0	0
403800	8 Jul 20	03:15:00	1	14	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	11	0	8	0	0	0	0	0	0
403815	8 Jul 20	03:30:00	1	14	0	0	0	0	0	0	0	11	0	0	0	0	1	16	0	0	0	7	0	0	0	15	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0
403830	8 Jul 20	03:45:00	1	14	0	0	0	0	0	0	0	4	0	0	0	0	1	19	0	0	0	12	0	0	17	3	0	0	0	1	0	0	0	13	2	0	0	0	0	0	0
403845	8 Jul 20	04:00:00	1	14	0	0	0	0	0	0	0	16	0	0	0	0	0	6	0	0	0	0	0	0	10	4	0	0	0	26	0	0	0	0	38	0	0	0	0	0	0
403860	8 Jul 20	04:15:00	1	14	0	0	0	0	0	0	0	24	0	0	0	0	0	25	0	0	0	19	0	0	11	44	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
403875	8 Jul 20	04:30:00	1	14	0	0	0	0	0	0	0	10	0	15	0	0	0	14	0	0	0	4	0	22	28	13	0	0	0	0	0	0	19	0	13	0	0	0	0	0	0
403890	8 Jul 20	04:45:00	1	14	0	0	0	0	0	0	0	3	1	0	0	3	0	13	0	0	0	19	0	0	0	13	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0
403905	8 Jul 20	05:00:00	1	14	0	0	0	0	0	0	30	2	18	0	0	0	0	39	0	0	0	0	5	0	0	2	0	10	0	39	4	0	18	0	0	0	0	0	0	0	0
403920	8 Jul 20	05:15:00	1	14	0	0	0	0	0	0	19	15	12	0	0	0	0	4	0	0	0	0	18	0	0	4	0	0	0	0	12	15	0	0	0	0	0	0	0	0	0
403935	8 Jul 20	05:30:00	1	14	0	0	0	0	0	0	13	1	12	0	0	0	2	2	0	0	0	0	2	0	0	19	0	5	0	0	35	0	16	0	10	2	0	0	0	0	0
403950	8 Jul 20	05:45:00	1	14	0	0	0	0	0	0	8	0	1	31	0	0	0	16	0	0	26	5	11	0	0	0	0	2	0	0	53	0	3	0	0	33	0	0	0	0	0
403965	8 Jul 20	06:00:00	1	14	0	0	0	0	0	0	0	3	19	23	0	0	6	3	0	0	21	10	2	0	0	0	0	0	0	0	11	19	0	0	0	3	0	0	0	0	0
403980	8 Jul 20	06:15:00	1	14	0	0	0	0	0	0	9	15	1	0	0	0	0	16	0	0	13	6	15	16	7	0	0	42	0	0	0	0	0	0	23	0	0	0	0	0	0
403995	8 Jul 20	06:30:00	1	14	0	0	0	0	0	0	36	21	25	0	0	0	0	17	0	8	2	24	17	3	0	0	0	4	0	0	0	0	0	0	14	0	0	0	0	0	0
404010	8 Jul 20	06:45:00	1	14	0	0	0	0	0	0	0	0	6	2	0	0	0	21	14	59	0	0	2	0	0	28	0	0	0	41	0	14	0	0	1	20	0	0	0	0	0
404025	8 Jul 20	07:00:00	1	14	0	0	0	0	0	0	18	1	10	31	24	4	1	0	0	15	0	0	1	9	24	5	0	2	0	47	0	0	0	0	0	9	0	0	0	0	0
404040	8 Jul 20	07:15:00	1	14	0	0	0	0	0	0	39	0	25	68	3	0	8	14	0	32	0	6	2	0	5	0	11	13	0	37	0	0	0	0	2	0	0	0	0	0	0
404055	8 Jul 20	07:30:00	1	14	0	0	0	0	0	0	4	0	36	6	0	18	3	15	0	6	11	36	15	9	0	0	1	0	12	51	0	1	0	0	0	0	0	0	0	0	0
404070	8 Jul 20	07:45:00	1	14	0	0	0	0	0	0	15	21	0	47	0	12	7	7	0	16	24	0	7	5	0	20	0	8	16	0	4	17	0	14	1	0	0	0	0	0	0
404085	8 Jul 20	08:00:00	1	14	0	0	0	0	0	0	20	47	0	26	12	10	0	0	14	0	15	0	24	1	0	0	0	0	2	8	34	0	10	34	0	0	0	0	0	0	0
404100	8 Jul 20	08:15:00	1	14	0	0	0	0	0	16	16	14	6	2	5	5	0	36	8	21	16	9	5	0	15	0	0	2	6	47	22	2	0	23	0	0	0	0	0	0	0
404115	8 Jul 20	08:30:00	1	14	0	0	0	0	0	32	16	0	0	0	0	5	22	35	22	25	0	17	0	4	0	0	0	21	0	32	0	0	0	7	0	0	0	0	0	0	0
404130	8 Jul 20	08:45:00	1	14	0	0	0	0	0	0	0	0	0	0	0	5	7	24	2	35	12	0	5	0	0	0	0	24	0	38	0	0	13	0	10	18	0	0	0	0	0
404145	8 Jul 20	09:00:00	1	14	0	0	0	0	0	0	10	0	0	0	0	5	0	13	0	0	9	0	38	0	0	25	0	14	32	20	29	16	4	0	0	11	0	0	0	0	0
404160	8 Jul 20	09:15:00	1	14	0	0	0	0	0	9	28	0	12	0	0	9	0	0	11	0	24	13	12	3	33	0	1	6	7	12	21	4	10	12	0	45	0	0	0	0	0
404175	8 Jul 20	09:30:00	1	14	0	0	0	0	0	33	16	0	12	8	22	3	10	14	23	0	4	24	11	3	7	16	0	2	18	18	37	4	0	16	0	25	0	0	0	0	0
404190	8 Jul 20	09:45:00	1	14	0	0	0	0	0	3	4	1	0	29	22	3	51	23	11	0	12	0	0	6	5	17	0	7	6	0	5	4	2	13	0	22	0	0	0	0	0
404205	8 Jul 20	10:00:00	1	14	0	0	0	0	0	0	24	28	26	3	24	0	47	1	0	0	10	0	0	0	8	0	12	0	12	10	15	2	4	20	5	8	0	0	0	0	0
